index,dsp time,sfn,Adjustment value
7447,11079.872008744,5487,-6
7448,11079.881955041,5497,-7
7449,11079.897006018,5512,-8
7450,11079.921998559,5537,-8
7451,11079.961997325,5577,-8
7452,11079.972141255,5587,-9
7453,11079.977074588,5592,-9
7454,11080.001906224,5617,-9
7455,11080.031974639,5647,-9
7456,11080.041996965,5657,-10
7457,11080.052033796,5667,-10
7458,11080.081838065,5697,-10
7459,11080.116963477,5732,-10
7460,11080.122043004,5737,-11
7461,11080.132005658,5747,-11
7462,11080.137005349,5752,-11
7463,11080.161891255,5777,-11
7464,11080.197028549,5812,-11
7465,11080.202028137,5817,-10
7466,11080.216979783,5832,-10
7467,11080.242027263,5857,-10
7468,11080.247021810,5862,-7
7469,11080.276997993,5892,-7
7470,11080.282050771,5897,-7
7471,11080.292138477,5907,-7
7472,11080.296959053,5912,-7
7473,11080.321869495,5937,-4
7474,11080.356955144,5972,-4
7475,11080.362083436,5977,-3
7476,11080.376979835,5992,-3
7477,11080.402035751,6017,-3
7478,11080.407023971,6022,-2
7479,11080.412008076,6027,-2
7480,11080.422107355,6037,-2
7481,11080.441803549,6057,-2
7482,11080.471953446,6087,-2
7483,11080.482023765,6097,-3
7484,11080.487030092,6102,-3
7485,11080.492036676,6107,-3
7486,11080.497017232,6112,-3
7487,11080.502035751,6117,-3
7488,11080.512062500,6127,-3
7489,11080.517138837,6132,-4
7490,11080.521913837,6137,-4
7491,11080.551961728,6167,-4
7492,11080.561981532,6177,-4
7493,11080.567009722,6182,-5
7494,11080.572020164,6187,-6
7495,11080.577010339,6192,-6
7496,11080.582031121,6197,-6
7497,11080.601972685,6217,-6
7498,11080.632017335,6247,-6
7499,11080.642026388,6257,-7
7500,11080.647034104,6262,-7
7501,11080.651996604,6267,-7
7502,11080.657007767,6272,-7
7503,11080.662005401,6277,-8
7504,11080.681918775,6297,-8
7505,11080.712166872,6327,-8
7506,11080.721997273,6337,-9
7507,11080.737035956,6352,-10
7508,11080.747043261,6362,-10
7509,11080.752006481,6367,-10
7510,11080.762031790,6377,-10
7511,11080.802027314,6417,-10
7512,11080.812037294,6427,-11
7513,11080.817006430,6432,-11
7514,11080.841917026,6457,-11
7515,11080.872052777,6487,-11
7516,11080.882005812,6497,-10
7517,11080.891967283,6507,-9
7518,11080.896977572,6512,-9
7519,11080.902125205,6517,-9
7520,11080.921870267,6537,-9
7521,11080.956946090,6572,-9
7522,11080.962065586,6577,-6
7523,11080.967042849,6582,-6
7524,11080.972029320,6587,-6
7525,11080.977084516,6592,-6
7526,11081.001914454,6617,-6
7527,11081.031978960,6647,-6
7528,11081.041961316,6657,-3
7529,11081.047023302,6662,-2
7530,11081.052042952,6667,-2
7531,11081.056983641,6672,-2
7532,11081.081922427,6697,-2
7533,11081.112103755,6727,-2
7534,11081.122001646,6737,-3
7535,11081.131963991,6747,-3
7536,11081.137032921,6752,-3
7537,11081.161860802,6777,-3
7538,11081.196937808,6812,-3
7539,11081.202023662,6817,-4
7540,11081.217092129,6832,-4
7541,11081.237043878,6852,-4
7542,11081.242021039,6857,-4
7543,11081.247112294,6862,-4
7544,11081.281973919,6897,-5
7545,11081.286996604,6902,-5
7546,11081.292027880,6907,-5
7547,11081.297005298,6912,-5
7548,11081.302098045,6917,-6
7549,11081.321931738,6937,-6
7550,11081.351993672,6967,-6
7551,11081.362046913,6977,-7
7552,11081.367016255,6982,-7
7553,11081.377036213,6992,-7
7554,11081.397039403,7012,-7
7555,11081.412101440,7027,-8
7556,11081.421976954,7037,-8
7557,11081.426962500,7042,-8
7558,11081.432012139,7047,-8
7559,11081.436992644,7052,-8
7560,11081.441921296,7057,-8
7561,11081.447055864,7062,-8
7562,11081.457016100,7072,-9
7563,11081.476981944,7092,-9
7564,11081.482019084,7097,-9
7565,11081.491982613,7107,-9
7566,11081.497011059,7112,-9
7567,11081.502003703,7117,-9
7568,11081.521876388,7137,-11
7569,11081.552011265,7167,-11
7570,11081.562029629,7177,-10
7571,11081.567038323,7182,-10
7572,11081.576996759,7192,-10
7573,11081.612061574,7227,-10
7574,11081.622005195,7237,-10
7575,11081.632117129,7247,-10
7576,11081.641872942,7257,-10
7577,11081.671969701,7287,-10
7578,11081.681984619,7297,-7
7579,11081.692030709,7307,-7
7580,11081.721882716,7337,-7
7581,11081.752026440,7367,-7
7582,11081.761982047,7377,-4
7583,11081.802005864,7417,-4
7584,11081.807050205,7422,-1
7585,11081.812139248,7427,-1
7586,11081.821955452,7437,-1
7587,11081.827000411,7442,-1
7588,11081.841900411,7457,-1
7589,11081.871989969,7487,-1
7590,11081.882016975,7497,0
7591,11081.887018827,7502,-1
7592,11081.892022736,7507,-1
7593,11081.896991512,7512,-1
7594,11081.902000308,7517,-1
7595,11081.921909876,7537,-1
7596,11081.952055298,7567,-1
7597,11081.961981430,7577,-2
7598,11082.001991100,7617,-2
7599,11082.041975874,7657,-3
7600,11082.047011522,7662,-3
7601,11082.052040534,7667,-3
7602,11082.057006224,7672,-3
7603,11082.062009927,7677,-3
7604,11082.081923096,7697,-4
7605,11082.112046450,7727,-4
7606,11082.121994341,7737,-5
7607,11082.132043158,7747,-6
7608,11082.137152469,7752,-6
7609,11082.161930658,7777,-6
7610,11082.191996141,7807,-6
7611,11082.202015432,7817,-7
7612,11082.207018415,7822,-7
7613,11082.212024639,7827,-7
7614,11082.216995833,7832,-7
7615,11082.222004372,7837,-7
7616,11082.241862448,7857,-8
7617,11082.271994753,7887,-8
7618,11082.282007407,7897,-9
7619,11082.296995627,7912,-10
7620,11082.321991512,7937,-10
7621,11082.361985288,7977,-10
7622,11082.371993415,7987,-11
7623,11082.376973045,7992,-11
7624,11082.382006069,7997,-11
7625,11082.401890740,8017,-11
7626,11082.432158899,8047,-11
7627,11082.441976491,8057,-12
7628,11082.446992181,8062,-12
7629,11082.451955195,8067,-12
7630,11082.457136471,8072,-12
7631,11082.481857818,8097,-12
7632,11082.512112448,8127,-12
7633,11082.522000102,8137,-9
7634,11082.532040895,8147,-9
7635,11082.561896707,8177,-9
7636,11082.592021193,8207,-9
7637,11082.602057458,8217,-6
7638,11082.642008899,8257,-6
7639,11082.646971090,8262,-3
7640,11082.652030504,8267,-3
7641,11082.661993467,8277,-3
7642,11082.666975102,8282,-3
7643,11082.681924897,8297,-3
7644,11082.712001646,8327,-3
7645,11082.722018775,8337,-2
7646,11082.727004629,8342,-2
7647,11082.732035288,8347,-2
7648,11082.737029938,8352,-1
7649,11082.742005812,8357,-1
7650,11082.746977623,8362,-1
7651,11082.752040740,8367,-2
7652,11082.761901131,8377,-2
7653,11082.791971553,8407,-2
7654,11082.802019495,8417,-3
7655,11082.812012602,8427,-3
7656,11082.817002160,8432,-3
7657,11082.822036162,8437,-3
7658,11082.841847788,8457,-3
7659,11082.871991409,8487,-3
7660,11082.882000874,8497,-4
7661,11082.892028600,8507,-5
7662,11082.896971193,8512,-5
7663,11082.902009979,8517,-5
7664,11082.921908539,8537,-5
7665,11082.951996502,8567,-5
7666,11082.961974022,8577,-6
7667,11082.967001028,8582,-6
7668,11082.972042746,8587,-6
7669,11082.977014557,8592,-6
7670,11082.982027674,8597,-6
7671,11082.987020370,8602,-7
7672,11082.992036831,8607,-9
7673,11082.997016615,8612,-9
7674,11083.001916409,8617,-9
7675,11083.032020679,8647,-9
7676,11083.042020627,8657,-9
7677,11083.047040277,8662,-10
7678,11083.051993312,8667,-10
7679,11083.056972273,8672,-10
7680,11083.062036059,8677,-10
7681,11083.066970884,8682,-10
7682,11083.081889763,8697,-10
7683,11083.112002057,8727,-10
7684,11083.121974485,8737,-9
7685,11083.136992592,8752,-9
7686,11083.142010082,8757,-9
7687,11083.146976697,8762,-9
7688,11083.152012088,8767,-9
7689,11083.157021399,8772,-10
7690,11083.162026851,8777,-10
7691,11083.167030864,8782,-10
7692,11083.201971141,8817,-11
7693,11083.212032664,8827,-8
7694,11083.216992181,8832,-8
7695,11083.222027314,8837,-8
7696,11083.241878343,8857,-8
7697,11083.272056172,8887,-8
7698,11083.282024742,8897,-5
7699,11083.297031532,8912,-5
7700,11083.302087139,8917,-5
7701,11083.307059722,8922,-5
7702,11083.322000977,8937,-2
7703,11083.327021810,8942,-2
7704,11083.362032767,8977,-2
7705,11083.372002057,8987,-1
7706,11083.377075668,8992,-1
7707,11083.401890895,9017,-1
7708,11083.432028755,9047,-1
7709,11083.441958950,9057,-2
7710,11083.451979115,9067,-2
7711,11083.457121502,9072,-2
7712,11083.481893878,9097,-2
7713,11083.512049691,9127,-2
7714,11083.522035442,9137,-3
7715,11083.531945010,9147,-4
7716,11083.536975823,9152,-4
7717,11083.561831584,9177,-4
7718,11083.592129218,9207,-4
7719,11083.602143672,9217,-5
7720,11083.612007664,9227,-5
7721,11083.617109619,9232,-5
7722,11083.641884362,9257,-5
7723,11083.672128858,9287,-5
7724,11083.682108230,9297,-6
7725,11083.696983127,9312,-7
7726,11083.722005144,9337,-7
7727,11083.726994701,9342,-7
7728,11083.762053189,9377,-8
7729,11083.771987551,9387,-8
7730,11083.777023251,9392,-8
7731,11083.782069444,9397,-8
7732,11083.786989609,9402,-8
7733,11083.801873508,9417,-8
7734,11083.832009413,9447,-8
7735,11083.842095061,9457,-9
7736,11083.856977674,9472,-10
7737,11083.886994598,9502,-10
7738,11083.892101286,9507,-10
7739,11083.902067541,9517,-11
7740,11083.907026028,9522,-11
7741,11083.911999228,9527,-11
7742,11083.921880452,9537,-11
7743,11083.952045730,9567,-11
7744,11083.957019907,9572,-10
7745,11083.972050102,9587,-10
7746,11083.976995010,9592,-10
7747,11083.981968158,9597,-10
7748,11084.001953909,9617,-10
7749,11084.032014969,9647,-10
7750,11084.042030915,9657,-7
7751,11084.047020627,9662,-4
7752,11084.052060802,9667,-4
7753,11084.057011316,9672,-4
7754,11084.062083436,9677,-4
7755,11084.067034825,9682,-4
7756,11084.072028189,9687,-4
7757,11084.081915637,9697,-4
7758,11084.112056944,9727,-4
7759,11084.122070113,9737,-3
7760,11084.127037757,9742,-3
7761,11084.132029320,9747,-3
7762,11084.137015432,9752,-3
7763,11084.142081995,9757,-4
7764,11084.147040277,9762,-5
7765,11084.152056790,9767,-5
7766,11084.157046913,9772,-5
7767,11084.162042489,9777,-6
7768,11084.167015895,9782,-6
7769,11084.202065843,9817,-7
7770,11084.207045216,9822,-8
7771,11084.212036419,9827,-8
7772,11084.217040997,9832,-8
7773,11084.222047427,9837,-9
7774,11084.227031995,9842,-9
7775,11084.232061522,9847,-10
7776,11084.237041203,9852,-10
7777,11084.242040534,9857,-11
7778,11084.247078549,9862,-11
7779,11084.272063323,9887,-11
7780,11084.282038631,9897,-11
7781,11084.287053497,9902,-11
7782,11084.297041923,9912,-11
7783,11084.302086316,9917,-11
7784,11084.307101646,9922,-11
7785,11084.312065123,9927,-12
7786,11084.317047685,9932,-12
7787,11084.322066975,9937,-12
7788,11084.327031584,9942,-12
7789,11084.337057458,9952,-13
7790,11084.347036419,9962,-10
7791,11084.367030606,9982,-11
7792,11084.372045730,9987,-12
7793,11084.377021965,9992,-12
7794,11084.382058847,9997,-13
7795,11084.387047170,10002,-14
7796,11084.392092438,10007,-12
7797,11084.397060802,10012,-12
7798,11084.402024125,10017,-12
7799,11084.407073045,10022,-12
7800,11084.417056018,10032,-13
7801,11084.447057510,10062,-13
7802,11084.467055144,10082,-14
7803,11084.472068261,10087,-15
7804,11084.477072170,10092,-16
7805,11084.482090277,10097,-17
7806,11084.487077674,10102,-17
7807,11084.497030504,10112,-18
7808,11084.507083127,10122,-16
7809,11084.527068621,10142,-17
7810,11084.547051440,10162,-18
7811,11084.557059825,10172,-16
7812,11084.577053446,10192,-17
7813,11084.587056635,10202,-17
7814,11084.607072582,10222,-18
7815,11084.617095010,10232,-19
7816,11084.637087345,12,-20
7817,11084.642034825,17,-20
7818,11084.702056018,77,-21
7819,11084.717058693,92,-21
7820,11084.722075257,97,-22
7821,11084.732019495,107,-22
7822,11084.742057664,117,-23
7823,11084.752081327,127,-23
7824,11084.772047633,147,-23
7825,11084.782080298,157,-24
7826,11084.812077726,187,-24
7827,11084.822061368,197,-24
7828,11084.837097582,212,-24
7829,11084.857054732,232,-21
7830,11084.862042849,237,-22
7831,11084.872038323,247,-22
7832,11084.892074948,267,-22
7833,11084.912028137,287,-22
7834,11084.922134207,297,-23
7835,11084.942068930,317,-24
7836,11084.947095576,322,-24
7837,11084.962119701,337,-25
7838,11084.972033539,347,-26
7839,11084.982126234,357,-27
7840,11084.997098405,372,-27
7841,11085.012108024,387,-27
7842,11085.042101440,417,-28
7843,11085.057085133,432,-28
7844,11085.062062037,437,-29
7845,11085.072096347,447,-30
7846,11085.077039866,452,-31
7847,11085.082063168,457,-31
7848,11085.092044598,467,-32
7849,11085.107086676,482,-33
7850,11085.122036882,497,-33
7851,11085.127044495,502,-34
7852,11085.147086419,522,-35
7853,11085.157078137,532,-36
7854,11085.167065946,542,-36
7855,11085.172095679,547,-37
7856,11085.182046399,557,-38
7857,11085.197094444,572,-38
7858,11085.202103343,577,-39
7859,11085.212044701,587,-39
7860,11085.222090123,597,-40
7861,11085.232070884,607,-40
7862,11085.242052572,617,-41
7863,11085.252094958,627,-42
7864,11085.262065637,637,-43
7865,11085.272022993,647,-43
7866,11085.282132253,657,-44
7867,11085.292096090,667,-45
7868,11085.312054218,687,-46
7869,11085.322093415,697,-47
7870,11085.352079320,727,-47
7871,11085.362067386,737,-48
7872,11085.372089660,747,-48
7873,11085.382077777,757,-49
7874,11085.392029681,767,-49
7875,11085.412078240,787,-50
7876,11085.422044804,797,-51
7877,11085.462083333,837,-51
7878,11085.492123199,867,-51
7879,11085.522094547,897,-51
7880,11085.527082253,902,-51
7881,11085.532066820,907,-52
7882,11085.537088940,912,-53
7883,11085.542043364,917,-54
7884,11085.547081944,922,-55
7885,11085.552049948,927,-56
7886,11085.557055504,932,-57
7887,11085.562086779,937,-58
7888,11085.567082664,942,-59
7889,11085.572029423,947,-57
7890,11085.577049537,952,-58
7891,11085.582078703,957,-58
7892,11085.587087860,962,-58
7893,11085.592124022,967,-59
7894,11085.597043621,972,-60
7895,11085.602039197,977,-61
7896,11085.607052417,982,-62
7897,11085.612065997,987,-63
7898,11085.617051748,992,-63
7899,11085.622088786,997,-61
7900,11085.627070473,1002,-61
7901,11085.632015843,1007,-62
7902,11085.637022788,1012,-63
7903,11085.642096604,1017,-64
7904,11085.647097273,1022,-64
7905,11085.652073302,1027,-64
7906,11085.657042952,1032,-64
7907,11085.662066409,1037,-64
7908,11085.667077417,1042,-64
7909,11085.672053240,1047,-61
7910,11085.677058744,1052,-61
7911,11085.682102417,1057,-62
7912,11085.687068621,1062,-62
7913,11085.691998302,1067,-62
7914,11085.721900205,1097,-62
7915,11085.761913323,1137,-62
7916,11085.767056121,1142,-62
7917,11085.772034310,1147,-59
7918,11085.777081995,1152,-59
7919,11085.787068106,1162,-59
7920,11085.797055761,1172,-59
7921,11085.801930812,1177,-56
7922,11085.841919238,1217,-56
7923,11085.852020473,1227,-56
7924,11085.881908384,1257,-56
7925,11085.892035185,1267,-56
7926,11085.902065843,1277,-53
7927,11085.912062654,1287,-53
7928,11085.922101131,1297,-53
7929,11085.932012345,1307,-53
7930,11085.961918775,1337,-53
7931,11086.001920010,1377,-53
7932,11086.012036368,1387,-53
7933,11086.022061059,1397,-50
7934,11086.032079732,1407,-50
7935,11086.042104115,1417,-50
7936,11086.072078034,1447,-47
7937,11086.077035236,1452,-47
7938,11086.082030401,1457,-47
7939,11086.087084825,1462,-47
7940,11086.092065637,1467,-44
7941,11086.097046604,1472,-44
7942,11086.102073919,1477,-44
7943,11086.107091409,1482,-44
7944,11086.121928858,1497,-44
7945,11086.161915637,1537,-44
7946,11086.172031121,1547,-44
7947,11086.197070267,1572,-44
7948,11086.201914557,1577,-41
7949,11086.207065637,1582,-41
7950,11086.217079423,1592,-41
7951,11086.227091358,1602,-41
7952,11086.241928034,1617,-41
7953,11086.252067129,1627,-41
7954,11086.281945627,1657,-41
7955,11086.317082870,1692,-41
7956,11086.321889711,1697,-38
7957,11086.327055967,1702,-38
7958,11086.332053034,1707,-38
7959,11086.337100102,1712,-38
7960,11086.347118878,1722,-38
7961,11086.361941872,1737,-38
7962,11086.401913477,1777,-38
7963,11086.412064609,1787,-38
7964,11086.442035493,1817,-38
7965,11086.452120164,1827,-39
7966,11086.462089248,1837,-39
7967,11086.472052006,1847,-39
7968,11086.481929526,1857,-36
7969,11086.492066563,1867,-36
7970,11086.521904269,1897,-36
7971,11086.562122376,1937,-36
7972,11086.582116563,1957,-33
7973,11086.602073816,1977,-33
7974,11086.641912500,2017,-33
7975,11086.651996399,2027,-33
7976,11086.681906687,2057,-33
7977,11086.722107253,2097,-33
7978,11086.742016409,2117,-30
7979,11086.762067026,2137,-30
7980,11086.801896656,2177,-30
7981,11086.812070061,2187,-30
7982,11086.841937500,2217,-30
7983,11086.862026646,2237,-30
7984,11086.882089506,2257,-27
7985,11086.887089300,2262,-28
7986,11086.892005915,2267,-29
7987,11086.921869495,2297,-29
7988,11086.962097376,2337,-29
7989,11086.967066872,2342,-26
7990,11086.972027314,2347,-26
7991,11087.012086316,2387,-26
7992,11087.017068672,2392,-23
7993,11087.027070987,2402,-24
7994,11087.032054423,2407,-25
7995,11087.037090740,2412,-26
7996,11087.041907664,2417,-26
7997,11087.087071604,2462,-26
7998,11087.097068261,2472,-26
7999,11087.102023919,2477,-23
8000,11087.112067541,2487,-23
8001,11087.127059619,2502,-24
8002,11087.137075051,2512,-24
8003,11087.147079320,2522,-21
8004,11087.157044084,2532,-22
8005,11087.167072016,2542,-23
8006,11087.187063374,2562,-24
8007,11087.197073765,2572,-22
8008,11087.202112860,2577,-23
8009,11087.237060751,2612,-24
8010,11087.242054372,2617,-22
8011,11087.252074948,2627,-23
8012,11087.262098765,2637,-24
8013,11087.292040329,2667,-24
8014,11087.302079320,2677,-24
8015,11087.312060596,2687,-24
8016,11087.322120576,2697,-24
8017,11087.352097530,2727,-25
8018,11087.362121965,2737,-26
8019,11087.372060905,2747,-27
8020,11087.382089094,2757,-27
8021,11087.402063991,2777,-27
8022,11087.412106635,2787,-27
8023,11087.422081275,2797,-28
8024,11087.432053446,2807,-28
8025,11087.462038117,2837,-29
8026,11087.482093158,2857,-29
8027,11087.492075360,2867,-29
8028,11087.502105864,2877,-30
8029,11087.507095216,2882,-30
8030,11087.522080967,2897,-31
8031,11087.532076183,2907,-32
8032,11087.542077777,2917,-33
8033,11087.547095318,2922,-33
8034,11087.582034670,2957,-34
8035,11087.612042438,2987,-34
8036,11087.617055349,2992,-35
8037,11087.642069753,3017,-35
8038,11087.652119753,3027,-35
8039,11087.672050257,3047,-36
8040,11087.682101748,3057,-37
8041,11087.692081069,3067,-37
8042,11087.712089609,3087,-38
8043,11087.722092798,3097,-39
8044,11087.752085442,3127,-39
8045,11087.762055967,3137,-40
8046,11087.782043621,3157,-40
8047,11087.802084156,3177,-41
8048,11087.812118930,3187,-41
8049,11087.822037551,3197,-41
8050,11087.842120936,3217,-41
8051,11087.852029578,3227,-42
8052,11087.862130864,3237,-43
8053,11087.882102829,3257,-43
8054,11087.892094804,3267,-43
8055,11087.902090483,3277,-44
8056,11087.922096553,3297,-44
8057,11087.932082047,3307,-44
8058,11087.942030658,3317,-45
8059,11087.952088168,3327,-45
8060,11087.972050462,3347,-46
8061,11087.992074331,3367,-47
8062,11088.012079783,3387,-48
8063,11088.032048662,3407,-49
8064,11088.042081172,3417,-50
8065,11088.062024897,3437,-50
8066,11088.072095679,3447,-50
8067,11088.082092335,3457,-51
8068,11088.102103755,3477,-51
8069,11088.112079475,3487,-51
8070,11088.132120833,3507,-52
8071,11088.142111213,3517,-53
8072,11088.152031430,3527,-54
8073,11088.162152057,3537,-55
8074,11088.172083024,3547,-55
8075,11088.182043106,3557,-56
8076,11088.192093930,3567,-56
8077,11088.202042129,3577,-57
8078,11088.212067078,3587,-57
8079,11088.242068106,3617,-58
8080,11088.272036419,3647,-58
8081,11088.282073662,3657,-59
8082,11088.312064866,3687,-59
8083,11088.342095370,3717,-59
