index,dsp time,sfn,TX PWR value
20335,11242.507077880,4282,-103
20336,11242.527085442,4302,-104
20337,11242.532081275,4307,-104
20338,11242.567046450,4342,-104
20339,11242.577098611,4352,-104
20340,11242.597068621,4372,-104
20341,11242.607120884,4382,-105
20342,11242.612120216,4387,-106
20343,11242.622068415,4397,-106
20344,11242.627112037,4402,-107
20345,11242.632087860,4407,-107
20346,11242.657059670,4432,-108
20347,11242.662059259,4437,-108
20348,11242.687137500,4462,-109
20349,11242.697093827,4472,-110
20350,11242.707081687,4482,-111
20351,11242.712068312,4487,-111
20352,11242.727114557,4502,-112
20353,11242.732108693,4507,-113
20354,11242.737098713,4512,-112
20355,11242.762061059,4537,-112
20356,11242.772076286,4547,-110
20357,11242.787106790,4562,-111
20358,11242.792108076,4567,-112
20359,11242.812067541,4587,-114
20360,11242.827082870,4602,-114
20361,11242.832053652,4607,-115
20362,11242.847114043,4622,-116
20363,11242.852116975,4627,-117
20364,11242.862075977,4637,-117
20365,11242.877078858,4652,-118
20366,11242.892031738,4667,-119
20367,11242.897076903,4672,-119
20368,11242.912069393,4687,-120
20369,11242.922015637,4697,-120
20370,11242.937026543,4712,-120
20371,11242.942085956,4717,-120
20372,11242.947040329,4722,-120
20373,11242.952039660,4727,-120
20374,11242.962086419,4737,-120
20375,11242.977064763,4752,-121
20376,11242.987093106,4762,-122
20377,11243.002064094,4777,-122
20378,11243.007096604,4782,-122
20379,11243.017073405,4792,-120
20380,11243.022100977,4797,-120
20381,11243.032079989,4807,-121
20382,11243.037101954,4812,-122
20383,11243.047071707,4822,-122
20384,11243.057119032,4832,-122
20385,11243.067083539,4842,-120
20386,11243.077056584,4852,-121
20387,11243.087118621,4862,-122
20388,11243.092080555,4867,-123
20389,11243.102053497,4877,-124
20390,11243.107090895,4882,-125
20391,11243.117092438,4892,-123
20392,11243.122065329,4897,-124
20393,11243.137066460,4912,-125
20394,11243.147052263,4922,-126
20395,11243.167089609,4942,-124
20396,11243.177072736,4952,-125
20397,11243.187114969,4962,-126
20398,11243.197078960,4972,-127
20399,11243.207095884,4982,-128
20400,11243.217081327,4992,-126
20401,11243.227064248,5002,-126
20402,11243.247106532,5022,-127
20403,11243.252061059,5027,-127
20404,11243.257087808,5032,-128
20405,11243.262091872,5037,-128
20406,11243.267106224,5042,-126
20407,11243.272081224,5047,-127
20408,11243.277104886,5052,-128
20409,11243.282026851,5057,-129
20410,11243.287120524,5062,-130
20411,11243.292085236,5067,-132
20412,11243.297060185,5072,-132
20413,11243.302065792,5077,-132
20414,11243.307076594,5082,-133
20415,11243.312055092,5087,-134
20416,11243.317063425,5092,-132
20417,11243.322055092,5097,-133
20418,11243.327116409,5102,-134
20419,11243.332115432,5107,-135
20420,11243.337114454,5112,-136
20421,11243.342078497,5117,-136
20422,11243.347136934,5122,-138
20423,11243.352058641,5127,-139
20424,11243.357114351,5132,-140
20425,11243.362060493,5137,-141
20426,11243.367110545,5142,-138
20427,11243.372062500,5147,-139
20428,11243.377114043,5152,-139
20429,11243.382088477,5157,-139
20430,11243.387114454,5162,-139
20431,11243.392062191,5167,-139
20432,11243.397089351,5172,-139
20433,11243.402050514,5177,-139
20434,11243.407137911,5182,-140
20435,11243.441925462,5217,-140
20436,11243.452052314,5227,-140
20437,11243.481896604,5257,-140
20438,11243.487059670,5262,-137
20439,11243.497068930,5272,-137
20440,11243.507103600,5282,-137
20441,11243.517063734,5292,-137
20442,11243.521892541,5297,-137
20443,11243.532032150,5307,-137
20444,11243.561928086,5337,-137
20445,11243.601927572,5377,-137
20446,11243.607144444,5382,-134
20447,11243.611950462,5387,-134
20448,11243.617112551,5392,-134
20449,11243.627188220,5402,-131
20450,11243.637205144,5412,-131
20451,11243.641879938,5417,-131
20452,11243.681935648,5457,-131
20453,11243.692003189,5467,-131
20454,11243.721930298,5497,-131
20455,11243.732050874,5507,-128
20456,11243.742120216,5517,-128
20457,11243.752087448,5527,-128
20458,11243.762028497,5537,-127
20459,11243.772017438,5547,-128
20460,11243.801888940,5577,-128
20461,11243.841910751,5617,-128
20462,11243.852023302,5627,-125
20463,11243.862094135,5637,-125
20464,11243.872103652,5647,-125
20465,11243.881903858,5657,-125
20466,11243.922028652,5697,-125
20467,11243.932057818,5707,-125
20468,11243.961897222,5737,-125
20469,11243.977110905,5752,-122
20470,11244.001906430,5777,-122
20471,11244.012071810,5787,-122
20472,11244.041940380,5817,-122
20473,11244.077088220,5852,-118
20474,11244.081906635,5857,-119
20475,11244.122039711,5897,-119
20476,11244.127078549,5902,-120
20477,11244.137101491,5912,-120
20478,11244.142095370,5917,-120
20479,11244.161915432,5937,-121
20480,11244.172033590,5947,-121
20481,11244.201934207,5977,-121
20482,11244.252134670,6027,-118
20483,11244.281912088,6057,-118
20484,11244.302083384,6077,-118
20485,11244.322086676,6097,-114
20486,11244.352069650,6127,-115
20487,11244.362050411,6137,-115
20488,11244.401938220,6177,-116
20489,11244.422017283,6197,-113
20490,11244.442021707,6217,-112
20491,11244.481877726,6257,-113
20492,11244.502044032,6277,-110
20493,11244.522107253,6297,-110
20494,11244.527085699,6302,-111
20495,11244.561941203,6337,-112
20496,11244.601995267,6377,-108
20497,11244.637008076,6412,-109
20498,11244.652059773,6427,-109
20499,11244.657070473,6432,-108
20500,11244.681931018,6457,-109
20501,11244.702106687,6477,-106
20502,11244.722031532,6497,-105
20503,11244.727091718,6502,-105
20504,11244.752002520,6527,-103
20505,11244.762078086,6537,-102
20506,11244.767055658,6542,-102
20507,11244.802035185,6577,-99
20508,11244.842086265,6617,-100
20509,11244.847088734,6622,-101
20510,11244.852078240,6627,-102
20511,11244.881959876,6657,-102
20512,11244.922041049,6697,-98
20513,11244.957031893,6732,-96
20514,11244.962054115,6737,-95
20515,11244.972021296,6747,-96
20516,11244.977089094,6752,-96
20517,11245.001939454,6777,-97
20518,11245.042123251,6817,-96
20519,11245.047094238,6822,-96
20520,11245.052026491,6827,-97
20521,11245.057090997,6832,-97
20522,11245.081899382,6857,-98
20523,11245.117104629,6892,-95
20524,11245.122011213,6897,-94
20525,11245.131986882,6907,-95
20526,11245.137060751,6912,-94
20527,11245.161964660,6937,-95
20528,11245.182100257,6957,-92
20529,11245.202049537,6977,-91
20530,11245.207085442,6982,-92
20531,11245.242084002,7017,-89
20532,11245.267035853,7042,-89
20533,11245.272102777,7047,-90
20534,11245.282084670,7057,-89
20535,11245.322074794,7097,-90
20536,11245.327063940,7102,-91
20537,11245.362061934,7137,-88
20538,11245.367084773,7142,-89
20539,11245.372083847,7147,-90
20540,11245.377066460,7152,-90
20541,11245.382084104,7157,-90
20542,11245.401940277,7177,-91
20543,11245.442045884,7217,-89
20544,11245.452226440,7227,-90
20545,11245.462067849,7237,-89
20546,11245.481888374,7257,-90
20547,11245.517094958,7292,-91
20548,11245.522094084,7297,-90
20549,11245.527065226,7302,-91
20550,11245.532050257,7307,-93
20551,11245.537077674,7312,-93
20552,11245.542077469,7317,-93
20553,11245.561888271,7337,-94
20554,11245.592045627,7367,-95
20555,11245.602071193,7377,-95
20556,11245.612106430,7387,-97
20557,11245.617048302,7392,-97
20558,11245.622053652,7397,-97
20559,11245.641951851,7417,-98
20560,11245.687059670,7462,-98
20561,11245.692047788,7467,-98
20562,11245.702034259,7477,-97
20563,11245.712036008,7487,-97
20564,11245.721938528,7497,-98
20565,11245.752113220,7527,-99
20566,11245.762103446,7537,-99
20567,11245.767096450,7542,-100
20568,11245.772079218,7547,-102
20569,11245.777073148,7552,-103
20570,11245.782109310,7557,-103
20571,11245.801909002,7577,-104
20572,11245.852048456,7627,-104
20573,11245.862047839,7637,-103
20574,11245.872057253,7647,-103
20575,11245.912086779,7687,-103
20576,11245.932070833,7707,-104
20577,11245.962087705,7737,-104
20578,11245.992065689,7767,-104
20579,11246.042054269,7817,-105
20580,11246.062039763,7837,-105
20581,11246.092052983,7867,-106
20582,11246.097133590,7872,-102
20583,11246.107034310,7882,-102
20584,11246.112026646,7887,-102
20585,11246.117128034,7892,-102
20586,11246.121887654,7897,-103
20587,11246.162015174,7937,-99
20588,11246.167071604,7942,-99
20589,11246.172073199,7947,-101
20590,11246.177088374,7952,-101
20591,11246.182056481,7957,-101
20592,11246.201924845,7977,-102
20593,11246.232078703,8007,-99
20594,11246.242123816,8017,-95
20595,11246.252020627,8027,-97
20596,11246.257060236,8032,-96
20597,11246.281896399,8057,-97
20598,11246.322096862,8097,-93
20599,11246.327064094,8102,-93
20600,11246.332042438,8107,-94
20601,11246.342046656,8117,-93
20602,11246.347099794,8122,-91
20603,11246.352057973,8127,-92
20604,11246.357059619,8132,-93
20605,11246.362075000,8137,-93
20606,11246.367106841,8142,-95
20607,11246.402056995,8177,-91
20608,11246.437016152,8212,-91
20609,11246.442051337,8217,-91
20610,11246.447033847,8222,-91
20611,11246.457098662,8232,-92
20612,11246.482148765,8257,-91
20613,11246.492068261,8267,-93
20614,11246.502099074,8277,-92
20615,11246.542056121,8317,-92
20616,11246.552042232,8327,-92
20617,11246.572072325,8347,-93
20618,11246.592059670,8367,-92
20619,11246.602076543,8377,-92
20620,11246.612096502,8387,-93
20621,11246.637017901,8412,-94
20622,11246.647067335,8422,-94
20623,11246.657064454,8432,-94
20624,11246.687058076,8462,-94
20625,11246.697052211,8472,-95
20626,11246.737070267,8512,-96
20627,11246.747064351,8522,-97
20628,11246.757091563,8532,-98
20629,11246.777107407,8552,-98
20630,11246.782074434,8557,-98
20631,11246.787123816,8562,-99
20632,11246.792061779,8567,-100
20633,11246.797069701,8572,-101
20634,11246.802095781,8577,-101
20635,11246.807072067,8582,-103
20636,11246.842057355,8617,-103
20637,11246.862049176,8637,-103
20638,11246.867079783,8642,-103
20639,11246.897065637,8672,-104
20640,11246.922064917,8697,-100
20641,11246.927089094,8702,-100
20642,11246.932107818,8707,-101
20643,11246.937099948,8712,-102
20644,11246.942046141,8717,-103
20645,11246.947133179,8722,-104
20646,11246.961934259,8737,-105
20647,11247.002073302,8777,-102
20648,11247.022059413,8797,-102
20649,11247.052081584,8827,-103
20650,11247.077082767,8852,-99
20651,11247.097092746,8872,-100
20652,11247.102081584,8877,-100
20653,11247.117097582,8892,-101
20654,11247.137109722,8912,-101
20655,11247.162074691,8937,-101
20656,11247.167087962,8942,-102
20657,11247.177144032,8952,-103
20658,11247.182064866,8957,-103
20659,11247.211992026,8987,-104
20660,11247.222054835,8997,-103
20661,11247.242045370,9017,-104
20662,11247.252080555,9027,-105
20663,11247.257070627,9032,-105
20664,11247.267091512,9042,-105
20665,11247.277092438,9052,-105
20666,11247.282091666,9057,-105
20667,11247.292100308,9067,-107
20668,11247.302051286,9077,-106
20669,11247.312056430,9087,-107
20670,11247.332108899,9107,-108
20671,11247.352052211,9127,-109
20672,11247.357076131,9132,-109
20673,11247.367064094,9142,-110
20674,11247.372053960,9147,-111
20675,11247.412062602,9187,-111
20676,11247.417069701,9192,-111
20677,11247.427067541,9202,-111
20678,11247.437068775,9212,-108
20679,11247.462076131,9237,-108
20680,11247.472053549,9247,-108
20681,11247.482054629,9257,-108
20682,11247.512062962,9287,-109
20683,11247.517060288,9292,-109
20684,11247.537080452,9312,-107
20685,11247.547064197,9322,-108
20686,11247.557059156,9332,-107
20687,11247.562087191,9337,-108
20688,11247.572070318,9347,-109
20689,11247.577070318,9352,-109
20690,11247.587093878,9362,-107
20691,11247.592049228,9367,-108
20692,11247.597061831,9372,-108
20693,11247.642128858,9417,-105
20694,11247.647047839,9422,-105
20695,11247.652070113,9427,-105
20696,11247.657087448,9432,-105
20697,11247.662098456,9437,-105
20698,11247.667150668,9442,-106
20699,11247.672074331,9447,-106
20700,11247.681948816,9457,-107
20701,11247.737053395,9512,-106
20702,11247.757045524,9532,-103
20703,11247.777185442,9552,-103
20704,11247.802025308,9577,-103
20705,11247.827056944,9602,-100
20706,11247.837084670,9612,-100
20707,11247.842079835,9617,-100
20708,11247.862032561,9637,-100
20709,11247.877023148,9652,-97
20710,11247.882063065,9657,-97
20711,11247.892088940,9667,-98
20712,11247.902068672,9677,-98
20713,11247.907101697,9682,-99
20714,11247.917118930,9692,-100
20715,11247.922072119,9697,-100
20716,11247.932092026,9707,-102
20717,11247.937103446,9712,-102
20718,11247.947095061,9722,-103
20719,11247.957045473,9732,-104
20720,11247.962053960,9737,-105
20721,11247.982040534,9757,-102
20722,11248.007136574,9782,-102
20723,11248.032016769,9807,-99
20724,11248.042068261,9817,-99
20725,11248.047063786,9822,-99
20726,11248.097070267,9872,-99
20727,11248.107079269,9882,-99
20728,11248.117105144,9892,-99
20729,11248.122114969,9897,-100
20730,11248.127092798,9902,-102
20731,11248.137108796,9912,-100
20732,11248.142068364,9917,-100
20733,11248.147113837,9922,-101
20734,11248.162138734,9937,-101
20735,11248.192127006,9967,-101
20736,11248.202052572,9977,-101
20737,11248.222122633,9997,-102
20738,11248.237004886,10012,-101
20739,11248.247057150,10022,-98
20740,11248.257000154,10032,-98
20741,11248.272150462,10047,-98
20742,11248.282076697,10057,-98
20743,11248.292072633,10067,-99
20744,11248.302092181,10077,-99
20745,11248.307113631,10082,-100
20746,11248.317084207,10092,-101
20747,11248.322086882,10097,-102
20748,11248.337092026,10112,-103
20749,11248.347054835,10122,-101
20750,11248.357066769,10132,-102
20751,11248.367073765,10142,-102
20752,11248.377065020,10152,-103
20753,11248.387089814,10162,-103
20754,11248.392060030,10167,-104
20755,11248.402120679,10177,-101
20756,11248.442077006,10217,-101
20757,11248.452094135,10227,-98
20758,11248.467040174,2,-98
20759,11248.482067283,17,-98
20760,11248.487009362,22,-98
20761,11248.507059516,42,-98
20762,11248.512039660,47,-99
20763,11248.517113271,52,-100
20764,11248.522116872,57,-100
20765,11248.532087808,67,-101
20766,11248.547124074,82,-99
20767,11248.552128497,87,-100
20768,11248.572106944,107,-102
20769,11248.577088117,112,-102
20770,11248.592024125,127,-103
20771,11248.602099331,137,-103
20772,11248.612103549,147,-103
20773,11248.622066358,157,-103
20774,11248.627075514,162,-103
20775,11248.632056327,167,-103
20776,11248.647069855,182,-101
20777,11248.667099897,202,-101
20778,11248.672132767,207,-101
20779,11248.697039300,232,-101
20780,11248.712127366,247,-98
20781,11248.722030761,257,-98
20782,11248.742056069,277,-98
20783,11248.762097685,297,-98
20784,11248.767083744,302,-98
20785,11248.777057407,312,-99
20786,11248.782112808,317,-99
20787,11248.787121862,322,-100
20788,11248.802096347,337,-101
20789,11248.817079835,352,-102
20790,11248.822093518,357,-102
20791,11248.827066152,362,-102
20792,11248.842108744,377,-102
20793,11248.852074588,387,-102
20794,11248.862041049,397,-102
20795,11248.872072427,407,-103
20796,11248.882101903,417,-103
20797,11248.892012705,427,-104
20798,11248.902077469,437,-103
20799,11248.912060442,447,-104
20800,11248.922072376,457,-104
20801,11248.932104166,467,-105
20802,11248.942084156,477,-105
20803,11248.947125154,482,-103
20804,11248.962131224,497,-103
20805,11248.967081738,502,-104
20806,11248.977087500,512,-105
20807,11248.987069290,522,-105
20808,11248.992053446,527,-105
20809,11249.002129681,537,-102
20810,11249.007098456,542,-102
20811,11249.017091872,552,-102
20812,11249.027122325,562,-102
20813,11249.042043878,577,-102
20814,11249.052099382,587,-100
20815,11249.067065123,602,-99
20816,11249.082126337,617,-99
20817,11249.087067798,622,-100
20818,11249.097091358,632,-98
20819,11249.102084619,637,-98
20820,11249.107125411,642,-99
20821,11249.122136676,657,-100
20822,11249.127079423,662,-101
20823,11249.142076851,677,-101
20824,11249.161992438,697,-101
20825,11249.182076903,717,-101
20826,11249.197007973,732,-101
20827,11249.202072993,737,-101
20828,11249.217080864,752,-101
20829,11249.236993621,772,-101
20830,11249.242082561,777,-101
20831,11249.252064814,787,-101
20832,11249.282108899,817,-102
20833,11249.292111985,827,-104
20834,11249.297094187,832,-104
20835,11249.307067901,842,-102
20836,11249.312071810,847,-102
20837,11249.317048713,852,-103
20838,11249.327081738,862,-104
20839,11249.337090432,872,-105
20840,11249.342057150,877,-105
20841,11249.347068878,882,-105
20842,11249.352090329,887,-106
20843,11249.362089814,897,-103
20844,11249.367083127,902,-104
20845,11249.387200565,922,-104
20846,11249.402102520,937,-104
20847,11249.422042592,957,-104
20848,11249.437063528,972,-104
20849,11249.442045164,977,-104
20850,11249.462034567,997,-101
20851,11249.467029320,1002,-101
20852,11249.477066049,1012,-101
20853,11249.487085082,1022,-102
20854,11249.497084927,1032,-102
20855,11249.507117386,1042,-100
20856,11249.512071810,1047,-101
20857,11249.522065020,1057,-102
20858,11249.532110905,1067,-104
20859,11249.547073662,1082,-104
20860,11249.552067849,1087,-105
20861,11249.562084156,1097,-105
20862,11249.567115020,1102,-106
20863,11249.582058076,1117,-106
20864,11249.587123302,1122,-107
20865,11249.592063477,1127,-107
20866,11249.602125205,1137,-108
20867,11249.617205092,1152,-108
20868,11249.627163528,1162,-108
20869,11249.637095421,1172,-108
20870,11249.647104783,1182,-108
20871,11249.672138220,1207,-108
20872,11249.687030761,1222,-108
